frame,gt_count,tp,fp,fn,id_sw,action_taken
997,43,20,6,23,0,3
998,43,20,7,23,0,3
999,43,20,7,23,0,3
1000,43,20,8,23,0,0
1001,43,20,8,23,0,2
1002,42,20,8,22,0,3
1003,42,20,8,22,0,3
1004,42,20,8,22,0,3
1005,41,20,9,21,0,3
1006,41,20,10,21,0,3
1007,42,20,10,22,0,3
1008,42,20,11,22,0,3
1009,42,20,11,22,0,0
1010,42,21,11,21,0,2
1011,42,22,10,20,0,3
1012,42,22,10,20,0,2
1013,42,22,10,20,0,0
1014,42,21,11,21,0,3
1015,43,22,10,21,0,3
1016,43,22,10,21,0,3
1017,43,22,10,21,0,3
1018,44,22,10,22,0,3
1019,44,22,10,22,0,0
1020,44,22,10,22,0,3
1021,44,22,10,22,0,3
1022,44,22,10,22,0,3
1023,45,21,11,24,0,2
1024,45,21,11,24,0,0
1025,45,21,11,24,0,0
1026,45,21,11,24,0,2
1027,45,22,10,23,0,0
1028,45,21,10,24,1,2
1029,45,21,10,24,0,0
1030,45,22,10,23,0,0
1031,45,23,9,22,0,0
1032,45,23,9,22,0,0
1033,46,22,10,24,0,0
1034,46,22,10,24,0,0
1035,46,22,10,24,0,2
1036,45,22,10,23,0,0
1037,45,22,10,23,0,3
1038,45,22,10,23,0,1
1039,45,21,11,24,0,0
1040,44,20,11,24,1,0
1041,44,20,11,24,0,1
1042,44,20,11,24,0,0
1043,44,21,10,23,0,2
1044,44,21,10,23,0,3
1045,45,21,10,24,0,2
1046,45,21,10,24,0,0
1047,44,20,11,24,0,0
1048,44,20,11,24,0,0
1049,44,21,9,23,1,3
1050,43,21,9,22,0,0
