frame,gt_count,tp,fp,fn,id_sw,action_taken
997,43,21,8,22,0,0
998,43,21,8,22,0,3
999,43,22,7,21,0,2
1000,43,21,9,22,0,0
1001,43,21,8,22,1,0
1002,42,21,8,21,0,3
1003,42,21,8,21,0,3
1004,42,21,8,21,0,2
1005,41,20,8,21,1,3
1006,41,20,9,21,0,3
1007,42,21,7,21,1,0
1008,42,21,8,21,0,0
1009,42,22,7,20,0,1
1010,42,22,7,20,0,0
1011,42,22,7,20,0,0
1012,42,22,7,20,0,1
1013,42,22,7,20,0,0
1014,42,21,8,21,0,0
1015,43,22,7,21,0,0
1016,43,23,7,20,0,0
1017,43,23,7,20,0,3
1018,44,23,7,21,0,0
1019,44,23,7,21,0,2
1020,44,23,7,21,0,0
1021,44,23,7,21,0,0
1022,44,22,8,22,0,1
1023,45,21,9,24,0,0
1024,45,21,9,24,0,3
1025,45,21,9,24,0,0
1026,45,21,9,24,0,0
1027,45,22,8,23,0,0
1028,45,24,6,21,0,3
1029,45,23,6,22,1,0
1030,45,23,6,22,0,0
1031,45,23,6,22,0,3
1032,45,23,6,22,0,3
1033,46,23,6,23,0,0
1034,46,23,6,23,0,0
1035,46,22,7,24,0,0
1036,45,21,8,24,0,0
1037,45,21,8,24,0,0
1038,45,21,9,24,0,0
1039,45,21,9,24,0,0
1040,44,21,9,23,0,3
1041,44,21,9,23,0,3
1042,44,21,9,23,0,0
1043,44,21,9,23,0,3
1044,44,21,9,23,0,3
1045,45,21,9,24,0,3
1046,45,21,9,24,0,0
1047,44,21,9,23,0,2
1048,44,21,9,23,0,0
1049,44,20,10,24,0,3
1050,43,20,10,23,0,0
